771,771
482,482
785,785
174,174
401,401
593,593
213,213
447,447
575,575
274,274
181,181
644,644
912,912
784,784
983,983
74,74
282,282
855,855
610,610
567,567
472,472
144,144
618,618
908,908
279,279
476,476
676,676
741,741
891,891
194,194
317,317
283,283
248,248
293,293
394,394
325,325
431,431
163,163
739,739
393,393
60,60
740,740
574,574
699,699
61,61
528,528
296,296
444,444
184,184
512,512
343,343
328,328
98,98
234,234
4,4
681,681
929,929
363,363
187,187
421,421
690,690
956,956
363,363
195,195
83,83
218,218
122,122
428,428
823,823
979,979
49,49
676,676
768,768
298,298
900,900
653,653
790,790
566,566
407,407
517,517
584,584
244,244
354,354
518,518
322,322
892,892
1000,1000
935,935
336,336
458,458
279,279
262,262
827,827
910,910
724,724
12,12
941,941
135,135
466,466
117,117
404,404
730,730
235,235
826,826
310,310
705,705
776,776
241,241
608,608
371,371
701,701
66,66
270,270
668,668
380,380
945,945
124,124
978,978
120,120
814,814
866,866
30,30
537,537
993,993
817,817
849,849
725,725
383,383
576,576
823,823
556,556
19,19
836,836
878,878
211,211
380,380
288,288
430,430
801,801
348,348
713,713
256,256
808,808
409,409
75,75
684,684
880,880
736,736
661,661
523,523
433,433
62,62
116,116
969,969
399,399
848,848
492,492
334,334
443,443
123,123
295,295
790,790
897,897
472,472
866,866
517,517
731,731
129,129
330,330
538,538
855,855
782,782
802,802
287,287
176,176
715,715
464,464
422,422
898,898
176,176
646,646
704,704
696,696
386,386
67,67
797,797
576,576
468,468
930,930
728,728
408,408
643,643
683,683
338,338
349,349
478,478
828,828
465,465
657,657
605,605
372,372
820,820
649,649
301,301
136,136
449,449
907,907
560,560
383,383
439,439
169,169
791,791
973,973
73,73
753,753
81,81
492,492
923,923
728,728
45,45
653,653
494,494
558,558
634,634
570,570
888,888
362,362
923,923
396,396
625,625
473,473
828,828
191,191
183,183
522,522
885,885
851,851
63,63
827,827
732,732
352,352
163,163
484,484
690,690
593,593
34,34
171,171
892,892
615,615
155,155
382,382
728,728
55,55
725,725
446,446
995,995
252,252
552,552
468,468
35,35
579,579
585,585
54,54
301,301
184,184
277,277
485,485
262,262
526,526
447,447
825,825
286,286
809,809
591,591
294,294
148,148
638,638
569,569
137,137
137,137
17,17
460,460
112,112
267,267
101,101
943,943
688,688
15,15
960,960
948,948
8,8
96,96
979,979
469,469
682,682
247,247
402,402
383,383
527,527
681,681
993,993
836,836
425,425
852,852
709,709
237,237
579,579
446,446
803,803
221,221
595,595
71,71
791,791
967,967
955,955
917,917
256,256
136,136
673,673
804,804
581,581
282,282
122,122
405,405
286,286
40,40
311,311
109,109
835,835
547,547
155,155
937,937
402,402
541,541
618,618
188,188
362,362
323,323
950,950
954,954
965,965
313,313
638,638
508,508
954,954
233,233
89,89
581,581
683,683
46,46
515,515
970,970
624,624
658,658
985,985
490,490
34,34
55,55
86,86
287,287
940,940
962,962
194,194
646,646
534,534
371,371
939,939
988,988
534,534
231,231
14,14
472,472
61,61
434,434
154,154
686,686
99,99
745,745
750,750
219,219
672,672
710,710
254,254
554,554
446,446
658,658
289,289
569,569
598,598
863,863
108,108
138,138
425,425
601,601
839,839
768,768
362,362
292,292
801,801
935,935
787,787
197,197
983,983
814,814
217,217
160,160
713,713
387,387
307,307
685,685
413,413
486,486
335,335
254,254
316,316
210,210
716,716
157,157
982,982
261,261
447,447
264,264
451,451
213,213
281,281
104,104
947,947
384,384
871,871
344,344
68,68
10,10
79,79
255,255
535,535
646,646
122,122
36,36
708,708
305,305
301,301
933,933
206,206
643,643
542,542
926,926
214,214
634,634
138,138
400,400
249,249
551,551
645,645
606,606
429,429
751,751
65,65
909,909
589,589
717,717
115,115
809,809
887,887
45,45
601,601
437,437
925,925
574,574
653,653
802,802
752,752
663,663
855,855
330,330
589,589
695,695
111,111
391,391
500,500
245,245
418,418
318,318
752,752
1000,1000
601,601
137,137
112,112
427,427
431,431
636,636
844,844
409,409
532,532
621,621
770,770
529,529
880,880
219,219
341,341
479,479
751,751
868,868
315,315
84,84
449,449
186,186
277,277
801,801
242,242
272,272
973,973
117,117
488,488
102,102
112,112
206,206
71,71
614,614
92,92
340,340
915,915
724,724
851,851
45,45
510,510
36,36
915,915
666,666
118,118
214,214
522,522
104,104
548,548
47,47
617,617
705,705
179,179
38,38
407,407
916,916
213,213
934,934
130,130
159,159
970,970
26,26
648,648
516,516
408,408
149,149
503,503
259,259
961,961
310,310
106,106
925,925
199,199
542,542
795,795
676,676
791,791
120,120
611,611
894,894
745,745
528,528
769,769
548,548
912,912
657,657
967,967
694,694
311,311
531,531
874,874
543,543
900,900
513,513
356,356
993,993
64,64
314,314
282,282
113,113
212,212
365,365
6,6
93,93
573,573
29,29
979,979
356,356
487,487
919,919
269,269
77,77
232,232
105,105
166,166
138,138
697,697
311,311
466,466
634,634
27,27
293,293
462,462
390,390
698,698
461,461
151,151
619,619
340,340
494,494
690,690
739,739
33,33
80,80
652,652
608,608
745,745
201,201
217,217
883,883
10,10
318,318
35,35
8,8
972,972
653,653
126,126
371,371
414,414
271,271
858,858
486,486
488,488
62,62
716,716
697,697
386,386
815,815
350,350
764,764
388,388
489,489
78,78
871,871
301,301
496,496
893,893
68,68
531,531
240,240
764,764
868,868
717,717
452,452
936,936
751,751
118,118
861,861
787,787
629,629
693,693
570,570
712,712
891,891
150,150
91,91
472,472
518,518
55,55
382,382
405,405
896,896
461,461
368,368
903,903
385,385
434,434
391,391
627,627
387,387
263,263
726,726
963,963
665,665
117,117
822,822
347,347
916,916
398,398
201,201
240,240
155,155
59,59
12,12
639,639
291,291
736,736
77,77
287,287
395,395
591,591
909,909
891,891
541,541
414,414
566,566
992,992
792,792
670,670
409,409
346,346
817,817
850,850
795,795
72,72
925,925
713,713
499,499
104,104
749,749
733,733
164,164
929,929
665,665
349,349
431,431
964,964
69,69
423,423
452,452
389,389
38,38
640,640
402,402
743,743
499,499
457,457
246,246
63,63
980,980
606,606
451,451
936,936
224,224
97,97
562,562
344,344
402,402
100,100
566,566
858,858
468,468
120,120
732,732
288,288
218,218
364,364
201,201
645,645
954,954
281,281
925,925
889,889
259,259
830,830
695,695
735,735
299,299
152,152
892,892
491,491
210,210
975,975
303,303
722,722
612,612
262,262
779,779
357,357
8,8
305,305
815,815
693,693
845,845
751,751
105,105
635,635
336,336
778,778
990,990
450,450
669,669
963,963
272,272
226,226
148,148
239,239
275,275
223,223
920,920
668,668
169,169
320,320
356,356
681,681
521,521
770,770
898,898
874,874
753,753
591,591
119,119
387,387
694,694
982,982
52,52
396,396
686,686
310,310
369,369
293,293
777,777
379,379
829,829
639,639
374,374
877,877
506,506
116,116
350,350
125,125
745,745
280,280
18,18
535,535
400,400
78,78
566,566
432,432
935,935
796,796
513,513
258,258
132,132
278,278
504,504
497,497
739,739
24,24
298,298
70,70
117,117
50,50
103,103
336,336
93,93
190,190
509,509
309,309
526,526
851,851
173,173
158,158
777,777
119,119
17,17
576,576
175,175
506,506
188,188
145,145
786,786
536,536
220,220
380,380
269,269
879,879
842,842
771,771
376,376
678,678
671,671
730,730
693,693
284,284
582,582
51,51
562,562
645,645
891,891
185,185
723,723
192,192
612,612
324,324
100,100
177,177
978,978
106,106
355,355
71,71
59,59
476,476
251,251
813,813
839,839
122,122
633,633
407,407
301,301
710,710
840,840
609,609
162,162
53,53
646,646
231,231
664,664
256,256
428,428
866,866
460,460
813,813
114,114
720,720
972,972
645,645
593,593
552,552
799,799
25,25
706,706
679,679
655,655
426,426
639,639
369,369
46,46
366,366
513,513
983,983
415,415
447,447
249,249
642,642
737,737
895,895
327,327
285,285
638,638
104,104
873,873
491,491
923,923
858,858
650,650
562,562
63,63
148,148
885,885
955,955
572,572
739,739
570,570
315,315
394,394
970,970
795,795
33,33
400,400
545,545
941,941
484,484
854,854
462,462
52,52
808,808
200,200
592,592
509,509
406,406
894,894
845,845
222,222
118,118
43,43
290,290
896,896
367,367
528,528
100,100
576,576
457,457
930,930
677,677
613,613
579,579
14,14
863,863
370,370
36,36
754,754
717,717
499,499
636,636
872,872
931,931
362,362
218,218
665,665
605,605
250,250
779,779
431,431
747,747
338,338
750,750
179,179
588,588
962,962
523,523
406,406
494,494
694,694
489,489
650,650
54,54
820,820
465,465
215,215
680,680
352,352
570,570
922,922
898,898
369,369
354,354
3,3
348,348
548,548
190,190
286,286
410,410
19,19
718,718
615,615
270,270
271,271
475,475
78,78
198,198
684,684
624,624
961,961
784,784
405,405
100,100
510,510
892,892
733,733
396,396
533,533
120,120
834,834
607,607
591,591
639,639
647,647
344,344
7,7
375,375
68,68
623,623
238,238
641,641
56,56
823,823
189,189
488,488
165,165
413,413
912,912
236,236
52,52
195,195
749,749
872,872
981,981
449,449
386,386
285,285
947,947
505,505
482,482
551,551
40,40
959,959
491,491
858,858
891,891
942,942
65,65
959,959
557,557
627,627
940,940
479,479
998,998
392,392
533,533
762,762
396,396
