153,153
456,456
935,935
17,17
644,644
216,216
640,640
632,632
241,241
641,641
475,475
981,981
292,292
3,3
219,219
810,810
524,524
484,484
401,401
285,285
827,827
652,652
48,48
243,243
737,737
403,403
987,987
496,496
338,338
259,259
28,28
7,7
770,770
344,344
412,412
420,420
309,309
387,387
629,629
11,11
25,25
579,579
334,334
820,820
352,352
219,219
390,390
422,422
526,526
628,628
217,217
491,491
729,729
952,952
519,519
115,115
940,940
117,117
165,165
575,575
976,976
380,380
444,444
136,136
917,917
632,632
209,209
249,249
132,132
853,853
397,397
451,451
421,421
893,893
286,286
154,154
384,384
55,55
401,401
473,473
945,945
807,807
375,375
209,209
154,154
291,291
237,237
122,122
780,780
230,230
512,512
668,668
906,906
232,232
259,259
425,425
756,756
485,485
671,671
576,576
220,220
294,294
132,132
908,908
94,94
968,968
705,705
978,978
911,911
106,106
856,856
286,286
297,297
402,402
852,852
522,522
233,233
756,756
678,678
203,203
236,236
556,556
507,507
336,336
445,445
753,753
719,719
22,22
834,834
496,496
236,236
305,305
281,281
892,892
435,435
931,931
23,23
684,684
267,267
119,119
115,115
481,481
247,247
854,854
862,862
494,494
911,911
742,742
835,835
597,597
943,943
930,930
4,4
952,952
655,655
156,156
738,738
332,332
697,697
566,566
891,891
783,783
884,884
527,527
960,960
215,215
808,808
308,308
369,369
68,68
468,468
163,163
236,236
243,243
495,495
42,42
606,606
73,73
672,672
896,896
26,26
226,226
360,360
278,278
491,491
92,92
129,129
766,766
285,285
375,375
358,358
516,516
915,915
333,333
831,831
138,138
422,422
334,334
370,370
955,955
596,596
202,202
377,377
626,626
224,224
93,93
737,737
47,47
365,365
519,519
933,933
459,459
781,781
470,470
338,338
639,639
60,60
506,506
648,648
163,163
711,711
114,114
74,74
727,727
449,449
593,593
476,476
690,690
195,195
205,205
844,844
59,59
838,838
383,383
647,647
374,374
637,637
311,311
372,372
96,96
277,277
313,313
243,243
342,342
950,950
71,71
469,469
93,93
519,519
860,860
613,613
253,253
792,792
674,674
590,590
288,288
144,144
322,322
597,597
510,510
252,252
294,294
779,779
467,467
514,514
527,527
774,774
302,302
789,789
943,943
345,345
402,402
460,460
11,11
221,221
125,125
465,465
436,436
878,878
917,917
868,868
486,486
492,492
648,648
734,734
386,386
438,438
590,590
569,569
678,678
797,797
55,55
349,349
449,449
28,28
332,332
202,202
831,831
604,604
250,250
155,155
245,245
691,691
370,370
944,944
462,462
129,129
546,546
804,804
639,639
831,831
361,361
289,289
169,169
450,450
712,712
688,688
346,346
603,603
663,663
262,262
568,568
203,203
524,524
614,614
33,33
480,480
2,2
751,751
673,673
94,94
182,182
11,11
362,362
323,323
49,49
853,853
278,278
694,694
231,231
702,702
671,671
581,581
656,656
393,393
173,173
237,237
861,861
533,533
237,237
437,437
751,751
38,38
242,242
408,408
719,719
381,381
293,293
31,31
160,160
656,656
776,776
320,320
603,603
342,342
274,274
73,73
837,837
833,833
557,557
175,175
684,684
116,116
945,945
475,475
286,286
709,709
529,529
320,320
111,111
897,897
383,383
824,824
146,146
544,544
134,134
671,671
153,153
281,281
991,991
816,816
219,219
667,667
611,611
735,735
237,237
987,987
983,983
982,982
436,436
733,733
846,846
691,691
519,519
432,432
40,40
306,306
503,503
431,431
565,565
265,265
874,874
431,431
71,71
595,595
258,258
66,66
962,962
360,360
416,416
573,573
276,276
687,687
962,962
667,667
58,58
678,678
947,947
41,41
949,949
838,838
52,52
539,539
367,367
786,786
950,950
931,931
707,707
914,914
94,94
408,408
686,686
373,373
6,6
335,335
108,108
197,197
956,956
583,583
68,68
652,652
776,776
736,736
815,815
935,935
434,434
785,785
307,307
133,133
909,909
502,502
780,780
971,971
855,855
551,551
484,484
253,253
520,520
500,500
121,121
40,40
396,396
389,389
410,410
565,565
108,108
129,129
638,638
599,599
136,136
74,74
18,18
475,475
49,49
305,305
162,162
276,276
81,81
762,762
22,22
740,740
33,33
171,171
171,171
288,288
678,678
814,814
422,422
207,207
91,91
591,591
375,375
428,428
564,564
515,515
648,648
513,513
70,70
683,683
205,205
468,468
557,557
73,73
440,440
708,708
702,702
954,954
392,392
70,70
146,146
575,575
746,746
48,48
639,639
803,803
93,93
563,563
976,976
801,801
239,239
403,403
79,79
438,438
241,241
176,176
88,88
63,63
238,238
24,24
871,871
487,487
64,64
575,575
919,919
472,472
125,125
627,627
220,220
839,839
969,969
805,805
308,308
300,300
556,556
32,32
377,377
503,503
229,229
983,983
25,25
342,342
43,43
809,809
937,937
513,513
162,162
343,343
559,559
440,440
723,723
675,675
625,625
175,175
749,749
466,466
189,189
584,584
367,367
598,598
709,709
180,180
880,880
821,821
574,574
235,235
971,971
844,844
402,402
380,380
664,664
932,932
380,380
804,804
466,466
428,428
892,892
244,244
507,507
794,794
686,686
425,425
389,389
698,698
883,883
303,303
882,882
373,373
185,185
439,439
563,563
26,26
763,763
102,102
3,3
289,289
420,420
262,262
113,113
826,826
794,794
443,443
825,825
32,32
576,576
524,524
378,378
366,366
930,930
972,972
73,73
313,313
560,560
660,660
544,544
110,110
174,174
373,373
240,240
383,383
399,399
349,349
52,52
552,552
570,570
717,717
740,740
437,437
184,184
472,472
109,109
769,769
233,233
753,753
666,666
435,435
85,85
488,488
861,861
158,158
32,32
167,167
834,834
943,943
175,175
399,399
49,49
101,101
810,810
102,102
65,65
848,848
83,83
707,707
212,212
497,497
274,274
464,464
888,888
31,31
706,706
27,27
751,751
418,418
924,924
818,818
110,110
363,363
518,518
259,259
427,427
337,337
658,658
886,886
943,943
601,601
192,192
494,494
104,104
664,664
930,930
953,953
632,632
55,55
572,572
46,46
807,807
559,559
586,586
697,697
767,767
98,98
222,222
283,283
403,403
236,236
765,765
247,247
733,733
895,895
81,81
165,165
488,488
253,253
484,484
487,487
981,981
922,922
956,956
645,645
276,276
483,483
797,797
907,907
56,56
137,137
867,867
341,341
577,577
759,759
642,642
521,521
596,596
906,906
502,502
154,154
158,158
409,409
771,771
648,648
710,710
12,12
277,277
723,723
76,76
148,148
386,386
591,591
460,460
363,363
761,761
888,888
786,786
61,61
350,350
486,486
364,364
243,243
462,462
572,572
89,89
641,641
116,116
875,875
119,119
193,193
245,245
735,735
245,245
107,107
752,752
778,778
995,995
881,881
862,862
321,321
814,814
477,477
676,676
293,293
576,576
560,560
370,370
340,340
36,36
111,111
996,996
28,28
799,799
947,947
426,426
520,520
825,825
713,713
580,580
875,875
480,480
640,640
719,719
166,166
687,687
992,992
229,229
938,938
764,764
401,401
47,47
152,152
132,132
475,475
586,586
626,626
204,204
925,925
780,780
194,194
395,395
182,182
664,664
214,214
393,393
918,918
727,727
832,832
532,532
144,144
112,112
399,399
350,350
603,603
653,653
751,751
207,207
974,974
610,610
630,630
104,104
989,989
954,954
389,389
740,740
984,984
7,7
269,269
154,154
501,501
237,237
960,960
230,230
551,551
99,99
840,840
772,772
831,831
816,816
319,319
813,813
714,714
160,160
919,919
305,305
90,90
379,379
327,327
385,385
225,225
613,613
450,450
949,949
621,621
320,320
622,622
348,348
520,520
469,469
514,514
671,671
66,66
505,505
956,956
188,188
349,349
409,409
840,840
225,225
536,536
453,453
517,517
975,975
8,8
647,647
596,596
445,445
986,986
220,220
884,884
69,69
434,434
938,938
241,241
270,270
123,123
450,450
534,534
631,631
598,598
381,381
472,472
185,185
481,481
381,381
57,57
729,729
950,950
867,867
564,564
16,16
471,471
790,790
489,489
120,120
862,862
337,337
612,612
278,278
531,531
139,139
427,427
26,26
319,319
192,192
489,489
514,514
711,711
420,420
833,833
456,456
300,300
514,514
542,542
311,311
300,300
462,462
683,683
906,906
602,602
956,956
300,300
945,945
326,326
694,694
884,884
495,495
59,59
444,444
756,756
843,843
50,50
623,623
103,103
856,856
380,380
59,59
978,978
291,291
779,779
536,536
434,434
347,347
96,96
738,738
115,115
102,102
613,613
164,164
46,46
402,402
315,315
667,667
50,50
167,167
959,959
331,331
240,240
80,80
276,276
489,489
264,264
83,83
929,929
830,830
562,562
141,141
916,916
722,722
684,684
313,313
942,942
32,32
887,887
204,204
919,919
6,6
543,543
552,552
156,156
983,983
639,639
806,806
987,987
46,46
551,551
248,248
564,564
994,994
540,540
439,439
281,281
413,413
907,907
475,475
842,842
977,977
576,576
863,863
275,275
542,542
927,927
583,583
322,322
29,29
61,61
275,275
484,484
587,587
347,347
340,340
663,663
18,18
983,983
150,150
797,797
996,996
556,556
488,488
80,80
182,182
20,20
810,810
379,379
940,940
320,320
905,905
230,230
984,984
912,912
49,49
370,370
973,973
769,769
832,832
94,94
735,735
72,72
377,377
858,858
557,557
678,678
839,839
463,463
732,732
618,618
690,690
830,830
318,318
350,350
473,473
861,861
927,927
222,222
453,453
105,105
180,180
601,601
792,792
26,26
364,364
445,445
691,691
435,435
742,742
664,664
211,211
271,271
902,902
464,464
361,361
284,284
531,531
34,34
361,361
337,337
974,974
347,347
936,936
970,970
16,16
532,532
900,900
589,589
377,377
300,300
244,244
176,176
497,497
136,136
469,469
636,636
365,365
529,529
890,890
33,33
264,264
361,361
225,225
745,745
531,531
640,640
837,837
250,250
648,648
216,216
660,660
623,623
240,240
729,729
939,939
23,23
841,841
34,34
631,631
440,440
621,621
577,577
517,517
683,683
615,615
694,694
800,800
164,164
363,363
614,614
276,276
313,313
323,323
45,45
923,923
577,577
821,821
545,545
140,140
813,813
806,806
544,544
685,685
561,561
195,195
821,821
817,817
113,113
87,87
398,398
13,13
498,498
773,773
350,350
162,162
539,539
979,979
761,761
66,66
890,890
501,501
113,113
654,654
527,527
990,990
747,747
340,340
